"section_code","section_name","division_code","division_name","group_code","group_name","category_code","category_name","activity_code","activity_name","description"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101012","تشغيل المجازر ( ذبح وتهيئة لحوم الدواجن والأرانب والطيور )",
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101021","انتاج أنواع لحوم الدواجن والأرانب والطيور الطازجة",
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101022","انتاج أنواع الدواجن والأرانب والطيور المبردة والمجمدة",
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101030","ذبح وتهيئة حيوانات الصيد ، يشمل ( الحيتان المجهزة لحومها على البر أو على ظهر السفن )",
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101041","انتاج اللحوم الطازجة",
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101042","انتاج اللحوم المبردة والمجمدة","لحوم كاملة او مقطعة تحفظ بالتبريد الى درجة حراره 1س والمجمده الى درجة حرارة -18س"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101043","حفظ وإعداد اللحوم ومنتجاتها بمختلف الطرق كالتجفيف والتعليب","لحوم خالية من العظام والغضاريف والانسجة الرابطة ومعباة في عبوات مناسبة"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101044","تقطيع وتجهيز وتعبئة وتغليف اللحوم والدواجن","المحلات التي تقوم بتقديم خدمة تقطيع وتجهيز وتبعئة وتغليف اللحوم والدواجن بكافة أنواعها (الطازجة المبردة والمجمدة)"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101051","انتاج السجق (النقانق ) والهامبورجر من اللحوم","لحم مفروم معالج خال من العظم ناتج من لحوم البقر والضأن ويخلط مع مكونات أخرى مثل البهارات"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101052","انتاج الدقيق والسميد من اللحوم","مسحوق ينتج من الحبوب مثل القمح او الذرة او الشعير"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101053","انتاج المرتديلا من اللحوم","لحم مفروم معالج خال من العظم ناتج من لحوم البقر والضأن والماعز والجمال ."
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101054","تهيئة وحفظ الرؤوس والكوارع","تقطيعها الى اجزاء وتحفظ في عبوات مناسبة"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101060","صناعة الدهون الحيوانية الصالحة للأكل","الشحوم المستهلكة كماهي او المستخدمة في التصنيع الغذائي ولاتشمل الدواجن والاسماك"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","101","تجهيز وحفظ اللحوم","1010","تجهيز وحفظ اللحوم","101070","إعداد الجلود الخام والصوف المندوف",
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","102","تجهيز وحفظ السمك والقشريات والرخويات","1020","تجهيز وحفظ السمك والقشريات والرخويات","102010","حفظ الأسماك والمنتجات السمكية بواسطة التعليب","سمك مصنع بطريقة حرارية تمنع كافة الجراثيم ومعبا في عبوات محكمة القفل"
"C","الصناعة التحويلية","10","صُنع المنتجات الغذائية","102","تجهيز وحفظ السمك والقشريات والرخويات","1020","تجهيز وحفظ السمك والقشريات والرخويات","102020","حفظ الأسماك والمنتجات السمكية بواسطة التجفيف أو التدخين أو التمليح","سمك طازج او مجمد تم تجهيزه وحفظه بواسطة التدخين او التجفيف او التلميح"
